Ace Well ID, Lease Name, Well Number, Orignal 'Well Name', API Number, Seneca Well ID
1371,Coalinga,28A 7-9,28A 7-9,04019021560000,7643
1372,Coalinga,28A 7-9A,28A 7-9A,04019201160000,7796
1373,Coalinga,28A 7-9B,28A 7-9B,04019220720000,7690
1374,Coalinga,28A 70,28A 70,04019022380000,7479
0,No match,,28A 71,04019022390000,7480
0,No match,,28A 74,04019022420000,7481
0,No match,,28A 76,04019022440000,7482
0,No match,,28A 77,04019022450000,7483
0,No match,,28A 79,04019022470000,7484
1375,Coalinga,28A 8,28A 8,04019021570000,7644
1376,Coalinga,28A 8-10,28A 8-10,04019021630000,7650
0,No match,,28A 8-11 P&A,04019021640000,7651
0,No match,,28A 8-5,04019021580000,7645
1377,Coalinga,28A 8-6,28A 8-6,04019021590000,7646
1378,Coalinga,28A 8-7,28A 8-7,04019021600000,7647
0,No match,,28A 8-8R P&A,04019021610000,7648
1379,Coalinga,28A 8-9,28A 8-9,04019021620000,7649
1380,Coalinga,28A 8-9A,28A 8-9A,04019201290000,7799
0,No match,,28A 80,04019022480000,7485
0,No match,,28A 85,04019022510000,7486
0,No match,,28A 87,04019022520000,7487
1381,Coalinga,28A 9-10,28A 9-10,04019021710000,7657
1382,Coalinga,28A 9-11,28A 9-11,04019252110000,7737
0,No match,,28A 9-3,04019220730000,7691
0,No match,,28A 9-4,04019021660000,7652
0,No match,,28A 9-6,04019021670000,7653
1383,Coalinga,28A 9-7,28A 9-7,04019021680000,7654
1384,Coalinga,28A 9-8,28A 9-8,04019021690000,7655
0,No match,,28A 9-8BW,04019209390000,7682
0,No match,,28A 9-9,04019021700000,7656
0,No match,,28A 92,04019022560000,7488
0,No match,,28A 93,04019022570000,7489
0,No match,,28A 94,04019022580000,7490
0,No match,,28A 95,04019022590000,7491
1385,Coalinga,28A 96,28A 96,04019022600000,7492
0,No match,,28A 99,04019022620000,7493
1386,Coalinga,28A266,28A266,04019023290000,7404
0,No match,,29,04029053890000,315
0,No match,,2A 1,04019017790000,7067
0,No match,,2A 10,04019017890000,7072
0,No match,,2A 101,04019254310000,8088
6568,2A,102,2A 102,04019256360000,8606
0,No match,,2A 103,04019258560000,8673
1387,Coalinga,2A 11,2A 11,04019017900000,7073
0,No match,,2A 12,04019017910000,7074
0,No match,,2A 13,04019017920000,7075
0,No match,,2A 16,04019017950000,7076
0,No match,,2A 17,04019017960000,7077
0,No match,,2A 18,04019017970000,7078
0,No match,,2A 19,04019017980000,7079
1388,Coalinga,2A 2-11,2A 2-11,04019207970000,7680
0,No match,,2A 2-6,04019017810000,7068
0,No match,,2A 2-6A,04019207950000,7678
0,No match,,2A 2-7,04019204760000,7806
0,No match,,2A 2-8,04019207960000,7679
0,No match,,2A 20,04019017990000,7080
0,No match,,2A 201,04019018220000,7099
0,No match,,2A 205,04019018230000,7100
0,No match,,2A 207,04019018240000,7101
0,No match,,2A 208,04019018250000,7102
0,No match,,2A 209,04019018260000,7103
0,No match,,2A 213,04019018270000,7104
0,No match,,2A 216 P&A,04019205000000,7809
0,No match,,2A 219,04019018280000,7105
0,No match,,2A 22,04019018010000,7081
1389,Coalinga,2A 2207,2A 2207,04019206650000,7669
0,No match,,2A 222,04019205820000,7813
0,No match,,2A 223,04019018290000,7106
0,No match,,2A 23,04019018020000,7082
0,No match,,2A 232,04019018300000,7107
0,No match,,2A 233,04019018310000,7108
0,No match,,2A 239 P&A,04019207290000,7674
0,No match,,2A 25,04019018040000,7083
0,No match,,2A 26,04019018050000,7084
0,No match,,2A 27,04019018060000,7085
0,No match,,2A 3-10,04019204770000,7807
0,No match,,2A 3-9 P&A,04019207980000,7681
0,No match,,2A 304,04019018320000,7109
0,No match,,2A 32,04019018090000,7086
0,No match,,2A 326,04019018330000,7110
0,No match,,2A 33,04019018100000,7087
0,No match,,2A 34,04019018110000,7088
0,No match,,2A 35,04019018120000,7089
1390,Coalinga,2A 37,2A 37,04019018130000,7090
0,No match,,2A 38,04019018140000,7091
1391,Coalinga,2A 4-8,2A 4-8,04019207880000,7676
0,No match,,2A 40 P&A,04019018160000,7092
0,No match,,2A 41,04019018170000,7094
0,No match,,2A 5-11,04019207890000,7677
0,No match,,2A 50,04019018180000,7095
0,No match,,2A 51,04019018190000,7096
0,No match,,2A 6,04019017850000,7069
0,No match,,2A 60,04019018200000,7097
0,No match,,2A 61,04019018210000,7098
0,No match,,2A 7 P&A,04019017860000,7070
0,No match,,2A 9,04019017880000,7071
0,No match,,30,04029053900000,324
0,No match,,30R,04030230210000,1032
0,No match,,31,04029053910000,571
0,No match,,32,04029053920000,572
0,No match,,33,04029053930000,573
0,No match,,33A 1,04019023970000,7416
0,No match,,33A 10 P&A,04019205880000,7668
0,No match,,33A 10 P&A,04019024100000,7429
1392,Coalinga,33A 10-1,33A 10-1,04019024110000,7430
1393,Coalinga,33A 10-2,33A 10-2,04019024120000,7275
0,No match,,33A 10-4,04019024130000,7276
0,No match,,33A 11-1,04019205840000,7815
1394,Coalinga,33A 11-2,33A 11-2,04019024140000,7277
1395,Coalinga,33A 11-3,33A 11-3,04019024150000,7278
1396,Coalinga,33A 11-4,33A 11-4,04019205180000,7812
0,No match,,33A 172 P&A,04019024490000,7307
1397,Coalinga,33A 181,33A 181,04019024500000,7308
0,No match,,33A 2,04019023980000,7417
1398,Coalinga,33A 2-4,33A 2-4,04019023990000,7418
0,No match,,33A 22,04019024160000,7279
0,No match,,33A 23,04019024170000,7280
0,No match,,33A 24,04019024180000,7281
0,No match,,33A 240,04019024520000,7309
0,No match,,33A 25,04019024190000,7282
0,No match,,33A 26,04019024200000,7283
0,No match,,33A 27,04019024210000,7284
0,No match,,33A 272,04019024530000,7310
0,No match,,33A 28,04019024220000,7285
0,No match,,33A 283,04019024540000,7311
0,No match,,33A 3,04019024000000,7419
0,No match,,33A 31,04019024230000,7286
0,No match,,33A 32,04019024240000,7287
0,No match,,33A 33,04019024250000,7288
0,No match,,33A 339,04019024550000,7312
1399,Coalinga,33A 34,33A 34,04019024260000,7289
0,No match,,33A 35,04019024270000,7290
0,No match,,33A 36,04019024280000,7291
0,No match,,33A 37,04019024290000,7292
0,No match,,33A 38,04019024300000,7293
0,No match,,33A 4,04019024010000,7420
0,No match,,33A 40,04019024320000,7294
0,No match,,33A 41,04019024330000,7295
0,No match,,33A 43,04019024340000,7296
0,No match,,33A 45,04019024360000,7297
0,No match,,33A 5,04019024020000,7421
0,No match,,33A 501,04019254760000,8085
0,No match,,33A 51,04019024370000,7298
0,No match,,33A 52,04019024380000,7299
0,No match,,33A 6,04019024030000,7422
1400,Coalinga,33A 61,33A 61,04019024400000,7300
0,No match,,33A 7 P&A,04019024040000,7423
0,No match,,33A 71,04019024420000,7301
0,No match,,33A 8,04019024050000,7424
1401,Coalinga,33A 8-1,33A 8-1,04019024060000,7425
1402,Coalinga,33A 81,33A 81,04019024440000,7302
0,No match,,33A 82,04019024450000,7303
0,No match,,33A 83,04019024460000,7304
1403,Coalinga,33A 84,33A 84,04019024470000,7305
0,No match,,33A 85,04019024480000,7306
0,No match,,33A 9,04019024070000,7426
1404,Coalinga,33A 9-1,33A 9-1,04019024080000,7427
1405,Coalinga,33A 9-2,33A 9-2,04019024090000,7428
0,No match,,34,04029053940000,574
0,No match,,35,04029053950000,575
1406,Coalinga,35A 1-10,35A 1-10,04019024580000,7314
1407,Coalinga,35A 1-9,35A 1-9,04019024570000,7313
0,No match,,35A 10,04019024730000,7328
0,No match,,35A 10-7,04019024740000,7329
1408,Coalinga,35A 101,35A 101,04019025330000,7223
0,No match,,35A 102,04019025340000,7224
0,No match,,35A 104,04019025350000,7225
0,No match,,35A 105,04019025360000,7226
0,No match,,35A 106,04019025370000,7227
0,No match,,35A 107,04019025380000,7228
0,No match,,35A 108,04019025390000,7229
0,No match,,35A 109,04019025400000,7230
0,No match,,35A 111,04019025410000,7231
0,No match,,35A 112,04019025420000,7232
0,No match,,35A 113,04019025430000,7233
0,No match,,35A 114,04019025440000,7234
0,No match,,35A 115,04019025450000,7235
0,No match,,35A 116 P&A,04019025460000,7236
0,No match,,35A 116 P&A,04019025470000,7237
0,No match,,35A 116 P&A,04019229140000,7695
1409,Coalinga,35A 117,35A 117,04019025480000,7238
0,No match,,35A 118,04019025490000,7239
0,No match,,35A 119 P&A,04019025500000,7240
0,No match,,35A 119 P&A,04019006010000,7058
1410,Coalinga,35A 119B,35A 119B,04019231890000,7703
0,No match,,35A 120 P&A,04019025510000,7241
0,No match,,35A 120 P&A,04019025520000,7242
0,No match,,35A 121,04019025530000,7243
0,No match,,35A 122,04019025540000,7244
0,No match,,35A 123 P&A,04019025550000,7245
0,No match,,35A 124 P&A,04019025570000,7247
0,No match,,35A 124 P&A,04019025560000,7246
0,No match,,35A 125 P&A,04019025580000,7248
0,No match,,35A 126 P&A,04019025590000,7249
0,No match,,35A 126 P&A,04019025600000,7250
0,No match,,35A 127,04019025610000,7251
1412,Coalinga,35A 128,35A 128,04019025620000,7252
0,No match,,35A 128 P&A,04019025630000,7253
1413,Coalinga,35A 129,35A 129,04019025640000,7254
1414,Coalinga,35A 130,35A 130,04019025650000,7255
1415,Coalinga,35A 131,35A 131,04019025660000,7256
0,No match,,35A 132,04019025670000,7257
1416,Coalinga,35A 133,35A 133,04019025680000,7258
0,No match,,35A 134 P&A,04019025690000,7259
0,No match,,35A 134 P&A,04019233310000,7719
0,No match,,35A 135 P&A,04019025700000,7260
0,No match,,35A 135 P&A,04019231010000,7697
0,No match,,35A 136 P&A,04019025710000,7261
0,No match,,35A 136 P&A,04019025720000,7262
1417,Coalinga,35A 136B,35A 136B,04019231900000,7704
1418,Coalinga,35A 136C,35A 136C,04019233280000,7716
1419,Coalinga,35A 137,35A 137,04019025730000,7263
1420,Coalinga,35A 137A,35A 137A,04019233320000,7720
0,No match,,35A 138,04019025740000,7264
0,No match,,35A 139 P&A,04019025750000,7265
0,No match,,35A 140,04019025760000,7266
1421,Coalinga,35A 141,35A 141,04019025770000,7267
1422,Coalinga,35A 142,35A 142,04019025780000,7268
1423,Coalinga,35A 143,35A 143,04019025790000,7269
1424,Coalinga,35A 144,35A 144,04019025800000,7270
1425,Coalinga,35A 146,35A 146,04019025810000,7271
1426,Coalinga,35A 147,35A 147,04019025820000,7272
1427,Coalinga,35A 148,35A 148,04019025830000,7273
1428,Coalinga,35A 149,35A 149,04019025840000,7274
0,No match,,35A 151 (P&A),04019025850000,7119
0,No match,,35A 16,04019024790000,7330
0,No match,,35A 17,04019024800000,7331
1430,Coalinga,35A 2-2,35A 2-2,04019212790000,7685
6519,35A,201,35A 201,04019256190000,8590
0,No match,,35A 201 P&A,04019025860000,7120
0,No match,,35A 202,04019025870000,7121
0,No match,,35A 203,04019025880000,7122
0,No match,,35A 211,04019025900000,7124
1431,Coalinga,35A 2120,35A 2120,04019206850000,7673
0,No match,,35A 213 P&A,04019025910000,7125
0,No match,,35A 22,04019017090000,7059
1432,Coalinga,35A 2201,35A 2201,04019025960000,7130
0,No match,,35A 221,04019025920000,7126
0,No match,,35A 23,04019024810000,7332
0,No match,,35A 230,04019025930000,7127
0,No match,,35A 24,04019024820000,7333
1433,Coalinga,35A 244,35A 244,04019025940000,7128
1434,Coalinga,35A 248,35A 248,04019025950000,7129
1435,Coalinga,35A 25,35A 25,04019024830000,7334
0,No match,,35A 26,04019024840000,7335
0,No match,,35A 3,04019024600000,7315
0,No match,,35A 3-1I,04019233200000,7708
0,No match,,35A 3-2I,04019233210000,7709
1436,Coalinga,35A 3-3,35A 3-3,04019211820000,7684
0,No match,,35A 3-3I,04019233220000,7710
1437,Coalinga,35A 3-9,35A 3-9,04019212830000,7686
0,No match,,35A 31,04019024880000,7336
0,No match,,35A 32,04019024890000,7337
0,No match,,35A 34,04019024910000,7338
0,No match,,35A 35,04019024920000,7339
1438,Coalinga,35A 37,35A 37,04019024930000,7340
0,No match,,35A 37 P&A,04019024940000,7341
0,No match,,35A 39 P&A,04019024960000,7342
0,No match,,35A 39 P&A,04019025010000,7347
0,No match,,35A 39 P&A,04019231860000,7700
1439,Coalinga,35A 4,35A 4,04019024610000,7316
0,No match,,35A 4-1I,04019233230000,7711
0,No match,,35A 4-2I,04019233240000,7712
0,No match,,35A 4-3,04019024620000,7317
0,No match,,35A 4-3I,04019233250000,7713
1440,Coalinga,35A 4-5,35A 4-5,04019024630000,7318
0,No match,,35A 4-7 P&A,04019024640000,7319
1441,Coalinga,35A 40,35A 40,04019024970000,7343
0,No match,,35A 41,04019024980000,7344
0,No match,,35A 42 P&A,04019024990000,7345
0,No match,,35A 42 P&A,04019025000000,7346
1442,Coalinga,35A 43,35A 43,04019025020000,7348
1443,Coalinga,35A 44,35A 44,04019025040000,7350
1444,Coalinga,35A 45,35A 45,04019025050000,7351
0,No match,,35A 46,04019025060000,7352
0,No match,,35A 47,04019025070000,7197
0,No match,,35A 48,04019025080000,7198
0,No match,,35A 49,04019025090000,7199
1445,Coalinga,35A 5,35A 5,04019024650000,7320
0,No match,,35A 5-1I P&A,04019233260000,7714
0,No match,,35A 5-3I P&A,04019233270000,7715
0,No match,,35A 5-6 P&A,04019024660000,7321
0,No match,,35A 50,04019025100000,7200
6087,35A,501,35A 501,04019254710000,8172
0,No match,,35A 502,04019254770000,8081
6985,35A,503,35A 503,04019254720000,8082
6804,35A,504,35A 504,04019256070000,8571
6313,35A,505,35A 505,04019256170000,8585
6312,35A,506,35A 506,04019256160000,8577
6311,35A,507,35A 507,04019256150000,8575
6417,35A,509,35A 509,04019256180000,8588
0,No match,,35A 55,04019025110000,7201
1448,Coalinga,35A 57,35A 57,04019025120000,7202
0,No match,,35A 58,04019025130000,7203
1449,Coalinga,35A 6-5,35A 6-5,04019233290000,7717
0,No match,,35A 60,04019025140000,7204
0,No match,,35A 61,04019025150000,7205
0,No match,,35A 62,04019025160000,7206
0,No match,,35A 65,04019025170000,7207
0,No match,,35A 7,04019024670000,7322
1450,Coalinga,35A 7-3,35A 7-3,04019024680000,7323
0,No match,,35A 7-4,04019024690000,7324
0,No match,,35A 7-5,04019024700000,7325
0,No match,,35A 71,04019025180000,7208
1451,Coalinga,35A 71A,35A 71A,04019226130000,7693
0,No match,,35A 72 P&A,04019025190000,7209
0,No match,,35A 72 P&A,04019233300000,7718
1452,Coalinga,35A 72A,35A 72A,04019229130000,7694
0,No match,,35A 73 P&A,04019025200000,7210
0,No match,,35A 73 P&A,04019025210000,7211
0,No match,,35A 73 P&A,04019231870000,7701
0,No match,,35A 74 P&A,04019025220000,7212
0,No match,,35A 74 P&A,04019025230000,7213
1453,Coalinga,35A 76,35A 76,04019025240000,7214
0,No match,,35A 77,04019025250000,7215
0,No match,,35A 78,04019025260000,7216
0,No match,,35A 8,04019024710000,7326
1454,Coalinga,35A 87,35A 87,04019025270000,7217
0,No match,,35A 88,04019025280000,7218
1455,Coalinga,35A 88A,35A 88A,04019231880000,7702
0,No match,,35A 9-2,04019024720000,7327
0,No match,,35A 9-4,04019244450000,7732
0,No match,,35A 90,04019025290000,7219
0,No match,,35A 91,04019025300000,7220
0,No match,,35A 92,04019025310000,7221
0,No match,,35A 93,04019025320000,7222
0,No match,,36,04029053960000,576
0,No match,,36A 1,04019025970000,7131
0,No match,,36A 10,04019026070000,7139
0,No match,,36A 11,04019026080000,7140
0,No match,,36A 12,04019026090000,7141
0,No match,,36A 13,04019026100000,7142
0,No match,,36A 14,04019026110000,7143
0,No match,,36A 15,04019026120000,7144
0,No match,,36A 16,04019026130000,7145
0,No match,,36A 17,04019026140000,7146
0,No match,,36A 18,04019026150000,7147
0,No match,,36A 19,04019026160000,7148
0,No match,,36A 20,04019026170000,7149
0,No match,,36A 21,04019026180000,7150
0,No match,,36A 3,04019025990000,7132
0,No match,,36A 4,04019026000000,7133
0,No match,,36A 5,04019026020000,7134
6305,36A,501,36A 501,04019256060000,8562
0,No match,,36A 6,04019026030000,7135
0,No match,,36A 7,04019026040000,7136
0,No match,,36A 8,04019026050000,7137
0,No match,,36A 9,04019026060000,7138
0,No match,,37,04029053970000,577
0,No match,,38,04029053980000,578
0,No match,,39,04029053990000,579
0,No match,,3A 10-5,04019018420000,7112
0,No match,,3A 11-5,04019018400000,7111
0,No match,,3A 226,04019018540000,7512
0,No match,,3A 23,04019018430000,7113
0,No match,,3A 24,04019018440000,7114
0,No match,,3A 25,04019018450000,7115
0,No match,,3A 26,04019018460000,7116
0,No match,,3A 27,04019018470000,7117
0,No match,,3A 28,04019018480000,7118
0,No match,,3A 29,04019018490000,7509
0,No match,,3A 60,04019018530000,7511
0,No match,,3A 9-4,04019018510000,7510
0,No match,,3C 101,04019030250000,7770
0,No match,,3C 102 P&A,04019030260000,7771
1456,Coalinga,3C 103,3C 103,04019030270000,7772
0,No match,,3C 104,04019030280000,7773
0,No match,,3C 109,04019030290000,7774
1457,Coalinga,3C 110,3C 110,04019030300000,7775
0,No match,,3C 115,04019030310000,7776
0,No match,,3C 116,04019030320000,7777
0,No match,,3C 118,04019030330000,7778
1458,Coalinga,3C 119,3C 119,04019030340000,7779
0,No match,,3C 120,04019030350000,7780
0,No match,,3C 2116,04019030370000,7782
1459,Coalinga,3C 2118,3C 2118,04019206690000,7672
0,No match,,3C 231,04019030360000,7781
0,No match,,3C 24,04019030020000,7747
1460,Coalinga,3C 25,3C 25,04019030030000,7748
0,No match,,3C 26,04019030040000,7749
0,No match,,3C 27 P&A,04019030050000,7750
0,No match,,3C 29,04019030060000,7751
0,No match,,3C 30,04019030070000,7752
0,No match,,3C 31,04019030080000,7753
0,No match,,3C 32,04019030090000,7754
0,No match,,3C 33,04019030100000,7755
0,No match,,3C 35 P&A,04019030110000,7756
1461,Coalinga,3C 36,3C 36,04019030120000,7757
0,No match,,3C 37,04019030130000,7758
0,No match,,3C 501,04019254740000,8083
6407,3C,502,3C 502,04019256200000,8594
1462,Coalinga,3C 6-4,3C 6-4,04019030010000,7746
0,No match,,3C 60,04019030140000,7759
0,No match,,3C 61 P&A,04019030150000,7760
0,No match,,3C 62 P&A,04019030160000,7761
0,No match,,3C 63,04019030170000,7762
0,No match,,3C 64,04019030180000,7763
0,No match,,3C 65,04019030190000,7764
0,No match,,3C 66,04019030200000,7765
0,No match,,3C 68,04019030210000,7766
0,No match,,3C 69,04019030220000,7767
1463,Coalinga,3C 70,3C 70,04019030230000,7768
0,No match,,3C 9-6,04019204840000,7808
0,No match,,3C 94,04019030240000,7769
0,No match,,40,04029054000000,580
0,No match,,41,04029054010000,305
0,No match,,412,04029054760000,432
0,No match,,42,04029054020000,581
0,No match,,43,04029054030000,582
0,No match,,44,04029054040000,583
0,No match,,45,04029054050000,584
0,No match,,46,04029054060000,585
0,No match,,47,04029054070000,586
0,No match,,48,04029054080000,587
0,No match,,49,04029054090000,588
0,No match,,5,04029053660000,559
2223,15a,5-10,5-10,04029449510000,333
0,No match,,5-8,04029468160000,637
0,No match,,5-9,04029449500000,5225
0,No match,,502,04030230180000,1021
0,No match,,503,04030243800000,1099
0,No match,,504,04030283900000,3657
0,No match,,505,04030257570000,3506
0,No match,,506,04030230190000,1023
0,No match,,507,04030283910000,5067
0,No match,,509,04030283920000,3676
2231,15a,51-A,51-A,04029875250000,322
0,No match,,510,04030189330000,321
0,No match,,511,04030274890000,3585
0,No match,,512,04030283930000,3669
0,No match,,514,04030257260000,3509
0,No match,,516,04030257580000,3508
0,No match,,517,04030283940000,3673
0,No match,,519,04030277200000,3601
0,No match,,52,04029054120000,589
0,No match,,520,04030189340000,398
0,No match,,521,04030274900000,3576
0,No match,,523,04030283950000,5166
0,No match,,524,04030283960000,3678
0,No match,,525,04030295020000,5110
0,No match,,526,04030283970000,5112
0,No match,,527,04030293200000,3674
0,No match,,528,04030257590000,3510
0,No match,,529,04030283980000,3675
0,No match,,53,04029054130000,590
0,No match,,530,04030277210000,3609
0,No match,,531,04030277220000,3610
0,No match,,532,04030295030000,3677
0,No match,,533,04030313280000,5149
0,No match,,534,04030313290000,5124
0,No match,,535,04030458040000,5808
0,No match,,536,04030459830000,5795
0,No match,,538,04030434610000,5758
0,No match,,539,04030434620000,5759
0,No match,,54,04029054140000,280
0,No match,,540,04030434630000,5760
0,No match,,541,04030434640000,5761
0,No match,,55,04029054150000,591
0,No match,,56,04029054160000,592
0,No match,,57,04029054170000,593
0,No match,,58,04029054180000,105
0,No match,,59,04029054190000,429
0,No match,,60,04029054200000,594
0,No match,,61,04029054210000,595
0,No match,,62,04029054220000,596
0,No match,,63,04029054230000,597
0,No match,,64,04029054240000,598
0,No match,,65,04029054250000,599
0,No match,,66,04029054260000,600
0,No match,,67,04029054270000,601
0,No match,,68,04029054280000,602
0,No match,,69,04029054290000,603
0,No match,,7-4,04029449520000,638
0,No match,,7-8,04029449530000,639
0,No match,,7-9,04029449540000,640
0,No match,,70,04029054300000,535
0,No match,,71,04029054310000,308
0,No match,,72,04029054320000,293
0,No match,,73,04029054330000,604
0,No match,,74,04029054340000,605
0,No match,,75,04029054350000,606
0,No match,,76,04029054360000,433
0,No match,,77,04029054370000,328
0,No match,,78,04029054380000,245
0,No match,,79,04029054390000,485
2273,15a,8-10A,8-10A,04029449620000,536
2274,15a,8-10B,8-10B,04029636710000,554
2275,15a,8-10S,8-10S,04029836240000,394
6896,28A,8-4,8-4,04029641010000,100
2276,15a,8-6AW,8-6AW,04029731160000,422
2277,15a,8-7A,8-7A,04029875260000,327
0,No match,,8-8,04029449590000,642
2278,15a,8-9,8-9,04029449600000,452
2279,15a,80-A,80-A,04030062350000,338
0,No match,,81,04029054410000,104
0,No match,,82,04029054420000,607
0,No match,,83,04029054430000,298
0,No match,,84,04029054440000,608
0,No match,,86,04029054450000,106
0,No match,,87,04029054460000,609
0,No match,,88,04029054470000,610
0,No match,,89,04029054480000,84
2283,15a,9-10,9-10,04029578120000,301
2284,15a,9-10A,9-10A,04029514730000,314
2285,15a,9-10S,9-10S,04029836250000,390
2286,15a,9-2,9-2,04029449630000,643
2287,15a,9-3,9-3,04029449640000,85
2288,15a,9-3A,9-3A,04029449650000,93
2289,15a,9-4,9-4,04029449660000,551
2290,15a,9-5,9-5,04029449670000,540
2291,15a,9-5A,9-5A,04029875270000,312
2292,15a,9-5W,9-5W,04029729950000,337
2293,15a,9-6,9-6,04029449680000,306
2294,15a,9-7,9-7,04029449690000,534
2295,15a,9-7A,9-7A,04029449700000,552
2296,15a,9-7B,9-7B,04029875280000,332
2297,15a,9-8,9-8,04029468180000,553
2298,15a,9-8B,9-8B,04029809080000,329
2299,15a,9-8C,9-8C,04029875290000,323
0,No match,,9-8W,04029565710000,5068
2300,15a,9-9,9-9,04029449710000,239
2301,15a,9-9A,9-9A,04029449720000,524
2302,15a,9-9B,9-9B,04029608350000,376
0,No match,,90,04029054490000,611
0,No match,,91,04029054500000,612
0,No match,,93,04029054520000,613
0,No match,,94,04029054530000,614
0,No match,,95,04029054540000,615
0,No match,,96,04029054550000,616
0,No match,,96HZ01,04030068230000,5095
0,No match,,97,04029054560000,617
0,No match,,98,04029054570000,618
0,No match,,99,04029054580000,619
0,No match,,ANZA RESERVE 71,04111209730000,5489
0,No match,,ANZA RESERVE STRAND 81,04111209740000,5334
0,No match,,ANZMO_25,04111027440000,5485
4336,Anza Orcutt,ANZMO_57,ANZMO_57,04111200300000,3458
4337,Anza Orcutt,ANZOR_57,ANZOR_57,04111212980000,1114
1229,White Star,ARUNDELL 11-04,ARUNDELL 11-04,04111201720000,5445
1251,Witmer,ARUNDELL 72A-5,ARUNDELL 72A-5,04111200410000,5423
0,No match,,ARUNDELL 72B-5,04111200690000,5424
2819,B&R,1,B&R 1,04029382390000,5768
2820,B&R,175,B&R 175,04030464860000,5809
2821,B&R,503,B&R 503,04030455990000,5823
6090,B&R,505,B&R 505,04030530040000,8339
6319,B&R,506,B&R 506,04030530800000,8340
6919,B&R,508,B&R 508,04030573630000,8657
6920,B&R,511,B&R 511,04030573660000,8635
5922,B&R,B&R_501,B&R_501,04030489770000,6941
5923,B&R,B&R_502,B&R_502,04030489520000,6942
6796,B&R,504,B&R_504,04030530030000,8332
2819,B&R,1,B&R11,04029382490000,8228
0,No match,,B&R12,04029382500000,8227
5924,B&R,B&R123,B&R123,04029710620000,5650
0,No match,,B&R14,04029382510000,8226
0,No match,,B&R15,04029382520000,8225
0,No match,,B&R16,04029382530000,8224
0,No match,,B&R164,04029710630000,8238
0,No match,,B&R166,04029710640000,8234
0,No match,,B&R17,04029382540000,8239
5925,B&R,B&R176C,B&R176C,04030434540000,5766
5926,B&R,B&R177C,B&R177C,04030434550000,5755
5927,B&R,B&R178C,B&R178C,04030434560000,5756
0,No match,,B&R18,04029439210000,8240
0,No match,,B&R19,04029458890000,8241
0,No match,,B&R2,04029382400000,8232
5928,B&R,B&R201,B&R201,04029710650000,5651
0,No match,,B&R205,04029710660000,8231
0,No match,,B&R207,04029710670000,8237
0,No match,,B&R22,04029698350000,8235
0,No match,,B&R26,04029698370000,8242
5929,B&R,B&R28,B&R28,04029698360000,5649
0,No match,,B&R3,04029382410000,8233
0,No match,,B&R4,04029382420000,8243
5930,B&R,B&R500,B&R500,04030376510000,5541
0,No match,,B&R6,04029382440000,8246
0,No match,,B&R7,04029382450000,8244
0,No match,,B&R8,04029382460000,8230
0,No match,,B&R9,04029382470000,8245
0,No match,,B&R9000,04029886800000,8223
1031,Bonebrake,Bnebrk A1,BNEBRK A1,04111026260000,5446
0,No match,,BNEBRK A2,04111026270000,5447
1032,Bonebrake,Bnebrk A21-6,BNEBRK A21-6,04111210050000,5353
0,No match,,BNEBRK A3,04111026280000,5448
1036,Bonebrake,Bnebrk A33-6,BNEBRK A33-6,04111205340000,5352
1037,Bonebrake,Bnebrk A34-6,BNEBRK A34-6,04111210060000,5354
0,No match,,BNEBRK A4,04111026290000,5449
1038,Bonebrake,Bnebrk A43-6,BNEBRK A43-6,04111205200000,5355
0,No match,,BNEBRK A61,04111202220000,5425
1039,Bonebrake,Bnebrk B32-6,BNEBRK B32-6,04111205420000,5357
1040,Bonebrake,Bnebrk B41-6,BNEBRK B41-6,04111213190000,5358
1041,Bonebrake,Bnebrk B51-6,BNEBRK B51-6,04111212580000,5359
1042,Bonebrake,Bnebrk B52-6,BNEBRK B52-6,04111202070000,5360
1043,Bonebrake,Bnebrk B53-6,BNEBRK B53-6,04111205520000,5361
1044,Bonebrake,Bnebrk B62-6,BNEBRK B62-6,04111201950000,5362
1045,Bonebrake,Bnebrk B71-6,BNEBRK B71-6,04111202010000,5363
1046,Bonebrake,Bnebrk B72-6,BNEBRK B72-6,04111201790000,5364
1047,Bonebrake,Bnebrk B81-6,BNEBRK B81-6,04111201630000,5356
0,No match,,BNEBRK B82-6,04111201730000,5365
4338,Basenberg,BSNBRG_1,BSNBRG_1,04111200760000,1115
0,No match,,BSNBRG_4,04111201870000,1218
0,No match,,BSNGRG_3,04111201760000,1216
4355,Cal Pac,CALPAC_58,CALPAC_58,04111203490000,1234
4356,Cal Pac,CALPAC_66,CALPAC_66,04111209880000,1116
4357,Cal Pac,CALPAC_67,CALPAC_67,04111209640000,1135
4358,Cal Pac,CALPAC_77,CALPAC_77,04111209070000,1235
4359,Cal Pac,CALPAC_78,CALPAC_78,04111209650000,1236
4360,Cal Pac,CALPAC_86,CALPAC_86,04111200330000,1238
4361,Cal Pac,CALPAC_87,CALPAC_87,04111209660000,3462
4362,Cal Pac,CALPAC_88,CALPAC_88,04111200470000,1237
1048,Bonebrake,Chodar 74-1,CHODAR 74-1,04111212660000,5481
1049,Bonebrake,Chodar 83-1,CHODAR 83-1,04111211270000,5480
4793,Citrus,CITRUS_1,CITRUS_1,04030233840000,3663
4794,Citrus,CITRUS_10,CITRUS_10,04030374590000,5531
2984,Citrus,11,Citrus_11,04030494940000,8140
