Skip,Ace Well ID,Ace Well Number,Ace Lease Name,Seneca Well Name, API Number, Seneca Well ID
0,0,,,CK# 172C,04030230050000,1037
0,0,,,CK# 173C,04030230060000,1081
0,0,,,CK# 174C,04030230070000,1033
0,0,,,CK# 175C,04030231640000,1035
0,0,,,CK# 179C,04030434570000,5764
0,0,,,CK# 180C,04030434580000,5765
0,0,,,CK# 181C,04030434590000,5757
0,0,,,CK# 182C,04030434600000,5751
0,0,,,CK# 184C,04030542150000,8565
0,0,,,CK# 19C,04029013360000,229
0,0,,,CK# 22C,04029410180000,117
0,0,,,CK# 25C,04029410200000,159
0,0,,,CK# 26C,04029410210000,182
0,0,,,CK# 26CR,04030288850000,3639
0,0,,,CK# 27C,04029433670000,183
0,0,,,CK# 28C,04029433680000,184
0,0,,,CK# 30CR,04030504700000,8147
0,0,,,CK# 33C P&A,04029439660000,646
0,0,,,CK# 35C,04029468990000,142
0,0,,,CK# 35CR,04030537790000,8552
0,0,,,CK# 36C,04029469000000,143
0,0,,,CK# 36CR,04030537800000,8553
0,0,,,CK# 37C,04029469010000,118
0,0,,,CK# 38CR,04030212190000,144
0,0,,,CK# 39C,04029469550000,185
0,0,,,CK# 39CR,04030288860000,3654
0,0,,,CK# 40C,04029469560000,130
0,0,,,CK# 40CR,04030574900000,8668
0,0,,,CK# 41C,04029469570000,160
0,0,,,CK# 42C,04029474980000,161
0,0,,,CK# 43C,04029485460000,131
0,0,,,CK# 44C,04029504790000,119
0,0,,,CK# 45C,04029504780000,186
0,0,,,CK# 46C,04029509760000,187
0,0,,,CK# 47C,04029509770000,188
0,0,,,CK# 48C,04029509780000,189
0,0,,,CK# 49C,04029517490000,145
0,0,,,CK# 501C,04030256980000,3478
0,0,,,CK# 502C,04030230080000,1080
0,0,,,CK# 503C,04030256990000,3484
0,0,,,CK# 504C,04030277930000,3596
0,0,,,CK# 509C,04030230090000,1036
0,0,,,CK# 50C,04029545340000,120
0,0,,,CK# 510C,04030257000000,3488
0,0,,,CK# 511C,04030257010000,3486
0,0,,,CK# 512C,04030277130000,3612
0,0,,,CK# 513C,04030274800000,3589
0,0,,,CK# 514C,04030274810000,3590
0,0,,,CK# 517C,04030257020000,3480
0,0,,,CK# 518C,04030274830000,3594
0,0,,,CK# 519C,04030257030000,3487
0,0,,,CK# 520C,04030257040000,3490
0,0,,,CK# 521C,04030277140000,3608
0,0,,,CK# 526C,04030257070000,3481
0,0,,,CK# 527C,04030257080000,3482
0,0,,,CK# 528C,04030274850000,3586
0,0,,,CK# 529C,04030274860000,3606
0,0,,,CK# 52C,04029627330000,121
0,0,,,CK# 530C,04030277160000,3620
0,0,,,CK# 531C,04030277950000,3616
0,0,,,CK# 534C,04030257090000,3483
0,0,,,CK# 535C,04030257100000,3489
0,0,,,CK# 536C,04030274880000,3587
0,0,,,CK# 537C,04030277100000,3623
0,0,,,CK# 539C,04030277180000,3621
0,0,,,CK# 53C,04029627340000,146
0,0,,,CK# 540C,04030277360000,3611
0,0,,,CK# 543C,04030277190000,3613
0,0,,,CK# 544C,04030291280000,3655
0,0,,,CK# 545C,04030284370000,3649
0,0,,,CK# 546C,04030284380000,3650
0,0,,,CK# 547C,04030283890000,3651
0,0,,,CK# 548C,04030284390000,3652
0,0,,,CK# 549C,04030285630000,3622
0,0,,,CK# 54C,04029627350000,147
0,0,,,CK# 553C,04030313200000,5138
0,0,,,CK# 554C,04030322030000,5142
0,0,,,CK# 555C,04030322040000,5141
0,0,,,CK# 556C,04030322050000,5143
0,0,,,CK# 557C,04030322060000,5144
0,0,,,CK# 55C,04029627360000,132
0,0,,,CK# 560C,04030322090000,5163
0,0,,,CK# 561C,04030363790000,5514
0,0,,,CK# 562C,04030363800000,5515
0,0,,,CK# 563C,04030363810000,5516
0,0,,,CK# 564C,04030376530000,5752
0,0,,,CK# 565C,04030456000000,5783
0,0,,,CK# 566,04030501800000,8141
0,0,,,CK# 567,04030501810000,8142
0,0,,,CK# 56C,04029627370000,162
0,0,,,CK# 57C,04029627380000,163
0,0,,,CK# 58CR,04029749610000,133
0,0,,,CK# 59C,04029627400000,164
0,0,,,CK# 60CR,04029749620000,165
0,0,,,CK# 61C,04029627420000,148
0,0,,,CK# 62C,04029661300000,8248
0,0,,,CK# 62CR,04030212200000,190
0,0,,,CK# 63C,04029661310000,191
0,0,,,CK# 64C,04029661320000,192
0,0,,,CK# 65C,04029661330000,193
0,0,,,CK# 66C,04029661340000,194
0,0,,,CK# 67C,04029661350000,195
0,0,,,CK# 68C,04029661360000,196
0,0,,,CK# 70C,04029661380000,166
0,0,,,CK# 71C,04029661390000,197
0,0,,,CK# 72C,04029661400000,198
0,0,,,CK# 73C,04029661410000,199
0,0,,,CK# 74C,04029661420000,200
0,0,,,CK# 75CR,04029749630000,230
0,0,,,CK# 77C,04029668740000,149
0,0,,,CK# 77CR,04030231650000,1083
0,0,,,CK# 78C,04029737160000,134
0,0,,,CK# 79C,04029737170000,135
0,0,,,CK# 80C,04029737180000,122
0,0,,,CK# 80CR,04030574890000,8667
0,0,,,CK# 81C,04029737190000,123
0,0,,,CK# 82C,04029746030000,8270
0,0,,,CK# 82CR,04030212210000,201
0,0,,,CK# 83C,04029746410000,231
0,0,,,CK# 84C,04029749640000,232
0,0,,,CK# 86C,04029749660000,5855
0,0,,,CK# 86CR,04030464870000,5810
0,0,,,CK# 87C,04029835910000,202
0,0,,,CK# 88C,04029847240000,233
0,0,,,CK# 89C,04029856550000,203
0,0,,,CK# 90C,04029856570000,204
0,0,,,CK# 91C,04029856580000,205
0,0,,,CK# 92C,04030079180000,150
0,0,,,CK# 93C,04030078770000,151
0,0,,,CK# 94C,04030079170000,206
0,0,,,CK# 95C,04030078780000,207
0,0,,,CK# 96C,04030078790000,208
0,0,,,CK# 97C,04030161940000,136
0,0,,,CK# 98C,04030161950000,152
0,0,,,CK# 99C,04030161860000,137
0,0,,,CK# 9AC,04029398810000,138
0,0,,,CK# SI-16C,04030455500000,5784
0,0,,,CK# SI-16CR,04030542290000,8567
0,0,,,CK# SI-19C,04030542030000,8568
0,0,,,CK# SI-20C,04030542040000,8569
0,0,,,CK# SI-21C,04030542050000,8570
0,0,,,CK_SI-10C,04030289040000,5019
0,0,,,CK_SI-13C,04030289050000,5020
0,0,,,CK_SI-14C,04030289060000,5021
0,0,,,CK_SI-7C,04030294990000,5026
0,0,,,CK_SI-8C,04030295000000,5027
0,0,,,CK0021,04029410170000,335
0,0,,,CK0023,04029013850000,246
0,0,,,CK0030,04029432510000,392
0,0,,,CK0031,04029433700000,330
0,0,,,CK0034,04029454770000,423
0,0,,,CK0051,04029618800000,434
0,0,,,CK0076,04029666260000,325
0,0,,,CK0085,04029749650000,347
0,0,,,CK0102,04030119100000,397
0,0,,,CK0106,04030119110000,541
0,0,,,CK0107,04030119120000,1018
0,0,,,CK0108,04030119130000,283
0,0,,,CK0109,04030119140000,309
0,0,,,CK0110,04030119150000,295
0,0,,,CK0112,04030124100000,555
0,0,,,CK0113,04030119160000,396
0,0,,,CK0114,04030124110000,378
0,0,,,CK0115,04030119170000,525
0,0,,,CK0116,04030124120000,302
0,0,,,CK0117,04030124130000,316
0,0,,,CK0118,04030124140000,405
0,0,,,CK0155,04030160230000,488
0,0,,,CK0158,04030160260000,399
0,0,,,CK0162,04030160300000,341
0,0,,,CK0163,04030160310000,453
0,0,,,CK0505,04030277110000,3598
0,0,,,CK0506,04030274780000,3592
0,0,,,CK0507,04030274790000,3593
0,0,,,CK0508,04030277120000,3607
0,0,,,CK0515,04030230300000,1039
0,0,,,CK0516,04030274820000,3619
0,0,,,CK0522,04030274840000,3597
0,0,,,CK0523,04030277150000,3603
0,0,,,CK0532,04030277940000,3614
0,0,,,CK0533,04030274870000,3602
0,0,,,CK0538,04030277170000,3605
0,0,,,CK0541,04030277370000,3615
0,0,,,CK0542,04030277380000,3604
0,0,,,CK0550,04030291290000,3648
0,0,,,CK0551,04030293190000,3640
0,0,,,CK0552,04030284400000,3641
0,0,,,CK0558,04030322070000,5165
0,0,,,CK0559,04030322080000,5164
0,0,,,CK524,04030257050000,3492
0,0,,,CK525,04030257060000,3473
0,0,,,CSMO 2,04111002620000,1118
0,0,,,D81,04030130020000,644
0,0,,,ELIS_11,04030015880000,896
0,0,,,ELIS_112,04030015890000,883
0,0,,,ELIS_114,04030015900000,887
0,0,,,ELIS_116,04030015910000,902
0,0,,,ELIS_118,04030015920000,8093
0,0,,,ELIS_121,04030013450000,884
0,0,,,ELIS_122,04030049620000,897
0,0,,,ELIS_123,04030011580000,5776
0,0,,,ELIS_125,04030011590000,889
0,0,,,ELIS_127,04030015930000,903
0,0,,,ELIS_129,04030015940000,909
0,0,,,ELIS_13,04030031340000,888
0,0,,,ELIS_131,04030043820000,1102
0,0,,,ELIS_132,04030015960000,8094
0,0,,,ELIS_133,04030041700000,894
0,0,,,ELIS_134,04030015970000,933
0,0,,,ELIS_136,04030043780000,917
0,0,,,ELIS_145,04030015980000,906
0,0,,,ELIS_149,04030044700000,922
0,0,,,ELIS_15,04030043800000,938
0,0,,,ELIS_17,04030046110000,916
0,0,,,ELIS_18,04029619360000,910
0,0,,,ELIS_20,04030050500000,924
0,0,,,ELIS_212,04030044670000,890
0,0,,,ELIS_214,04030048170000,946
0,0,,,ELIS_216,04030049630000,947
0,0,,,ELIS_217,04030060160000,927
0,0,,,ELIS_219,04030060150000,928
0,0,,,ELIS_22,04030046120000,892
0,0,,,ELIS_223,04030041730000,931
0,0,,,ELIS_227,04030048840000,918
0,0,,,ELIS_231,04030044680000,898
0,0,,,ELIS_232,04030041720000,899
0,0,,,ELIS_236,04030060130000,960
0,0,,,ELIS_237,04030090860000,912
0,0,,,ELIS_238,04030060120000,961
0,0,,,ELIS_24,04030045920000,945
0,0,,,ELIS_241,04030048200000,900
0,0,,,ELIS_243,04030032710000,941
0,0,,,ELIS_244,04030090840000,934
0,0,,,ELIS_247,04030048850000,968
0,0,,,ELIS_252,04030048210000,951
0,0,,,ELIS_253,04030049570000,955
0,0,,,ELIS_255,04030043830000,942
0,0,,,ELIS_257,04030060110000,962
0,0,,,ELIS_26,04030049650000,925
0,0,,,ELIS_266,04030060080000,963
0,0,,,ELIS_267,04030090850000,969
0,0,,,ELIS_268,04030061540000,964
0,0,,,ELIS_276,04030060100000,965
0,0,,,ELIS_29,04030049660000,926
0,0,,,ELIS_301,04030143200000,952
0,0,,,ELIS_31,04030011600000,885
0,0,,,ELIS_33,04030031350000,882
0,0,,,ELIS_34,04030048180000,939
0,0,,,ELIS_35,04030032700000,949
0,0,,,ELIS_37,04030049590000,953
0,0,,,ELIS_38X,04030049220000,929
0,0,,,ELIS_42,04030048190000,950
0,0,,,ELIS_48H,04030056560000,959
0,0,,,ELIS_49,04030062990000,966
0,0,,,ELIS_511,04030043770000,8095
0,0,,,ELIS_512,04030032680000,8096
0,0,,,ELIS_514,04030029320000,8097
0,0,,,ELIS_515,04030045900000,948
0,0,,,ELIS_516,04030437900000,8098
0,0,,,ELIS_519,04030046090000,8099
0,0,,,ELIS_520,04030046100000,921
0,0,,,ELIS_521,04030032690000,5330
0,0,,,ELIS_525,04030028860000,8100
0,0,,,ELIS_529,04030045910000,8101
0,0,,,ELIS_53,04030066880000,891
0,0,,,ELIS_534-9,04030029330000,3516
0,0,,,ELIS_536,04030028870000,1105
0,0,,,ELIS_538,04030031360000,8103
0,0,,,ELIS_541,04030029340000,8104
0,0,,,ELIS_543,04030028890000,1104
0,0,,,ELIS_544,04030028880000,1103
0,0,,,ELIS_547,04030029350000,8105
0,0,,,ELIS_548,04030032720000,8107
0,0,,,ELIS_552,04030031370000,5778
0,0,,,ELIS_553,04030031380000,935
0,0,,,ELIS_555,04030032730000,1101
0,0,,,ELIS_557,04030032740000,8109
0,0,,,ELIS_559,04030046080000,8110
0,0,,,ELIS_56,04030043810000,940
0,0,,,ELIS_561,04030032750000,895
0,0,,,ELIS_563,04030032760000,8111
0,0,,,ELIS_564,04030032770000,936
0,0,,,ELIS_566,04030031390000,8112
0,0,,,ELIS_568,04030043840000,5777
0,0,,,ELIS_569,04030046070000,920
0,0,,,ELIS_575,04030044690000,943
0,0,,,ELIS_576,04030032780000,913
0,0,,,ELIS_577,04030041710000,8113
0,0,,,ELIS_579,04030046060000,919
0,0,,,ELIS_583,04030070310000,1066
0,0,,,ELIS_585,04030046050000,8114
0,0,,,ELIS_586,04030062980000,956
0,0,,,ELIS_588,04030046040000,923
0,0,,,ELIS_589,04030060090000,1094
0,0,,,ELIS_59,04030050510000,930
0,0,,,ELIS_595,04030062950000,957
0,0,,,ELIS_597,04030062960000,958
0,0,,,ELIS_598,04030060140000,1067
0,0,,,ELIS_607,04030070330000,907
0,0,,,ELIS_608,04030062970000,972
0,0,,,ELIS_609,04030070320000,914
0,0,,,ELIS_610,04030138540000,944
0,0,,,ELIS_611,04030138550000,937
0,0,,,ELIS_613,04030143210000,901
0,0,,,ELIS_630,04030143220000,915
0,0,,,ELIS_65,04030066890000,893
0,0,,,ELIS_75,04030073860000,886
0,0,,,ELIS_76,04030066900000,932
0,0,,,ELIS_77,04030055680000,954
0,0,,,ELIS_78,04030069380000,911
0,0,,,ELIS_79,04030073840000,904
0,0,,,ELIS_88-10,04030073850000,1069
0,0,,,ELIS_88-9,04029615560000,1068
0,0,,,ELIS_99,04030073830000,905
0,0,,,ELM CREEK 22-28,04111215290000,5400
0,0,,,ELM CREEK 32-28,04111215300000,5401
0,0,,,Frankel A 501,04111221550000,5853
0,0,,,Frankel A 502,04111221560000,5854
0,0,,,FRNKLA_1WD,04111026380000,5271
0,0,,,FRNKLA_2,04111026390000,1165
0,0,,,FRNKLA_4,04111001380000,1162
0,0,,,FRNKLA_5,04111200400000,1119
0,0,,,FRNKLA_6,04111200480000,1138
0,0,,,FRNKLA_7,04111201260000,1120
0,0,,,FRNKLA_8,04111212380000,1240
0,0,,,FRNKLB_1,04111200620000,1241
0,0,,,FRNKLB_10,04111203670000,1167
0,0,,,FRNKLB_11,04111203820000,1242
0,0,,,FRNKLB_12,04111206770000,1243
0,0,,,FRNKLB_13,04111206780000,1170
0,0,,,FRNKLB_14,04111207120000,1168
0,0,,,FRNKLB_15,04111207360000,1157
0,0,,,FRNKLB_16,04111207370000,1176
0,0,,,FRNKLB_17,04111207380000,1177
0,0,,,FRNKLB_18,04111208500000,1185
0,0,,,FRNKLB_19,04111209040000,1149
0,0,,,FRNKLB_2,04111200670000,1244
0,0,,,FRNKLB_20,04111209080000,1186
0,0,,,FRNKLB_21,04111209490000,1169
0,0,,,FRNKLB_22,04111209500000,1178
0,0,,,FRNKLB_23,04111209510000,1205
0,0,,,FRNKLB_24,04111209540000,1187
0,0,,,FRNKLB_25,04111209550000,1245
0,0,,,FRNKLB_26,04111214680000,1188
0,0,,,FRNKLB_27,04111214930000,1246
0,0,,,FRNKLB_3,04111200750000,1158
0,0,,,FRNKLB_30,04111212860000,1247
0,0,,,FRNKLB_31,04111212700000,1166
0,0,,,FRNKLB_32,04111212510000,1179
0,0,,,FRNKLB_34,04111214390000,1159
0,0,,,FRNKLB_35,04111212800000,1248
0,0,,,FRNKLB_36,04111214940000,1150
0,0,,,FRNKLB_37,04111214950000,1249
0,0,,,FRNKLB_38,04111214400000,1180
0,0,,,FRNKLB_39,04111214410000,1181
0,0,,,FRNKLB_4,04111201120000,1250
0,0,,,FRNKLB_40,04111212970000,1160
0,0,,,FRNKLB_43,04111214420000,1189
0,0,,,FRNKLB_44,04111215700000,1253
0,0,,,FRNKLB_45,04111214960000,1161
0,0,,,FRNKLB_46,04111214430000,1254
0,0,,,FRNKLB_47,04111215710000,1255
0,0,,,FRNKLB_48,04111215560000,1190
0,0,,,FRNKLB_49,04111215470000,1182
0,0,,,FRNKLB_5,04111201680000,1191
0,0,,,FRNKLB_50,04111215720000,1256
0,0,,,FRNKLB_6,04111203300000,1251
0,0,,,FRNKLB_7,04111203450000,1252
0,0,,,FRNKLB_8,04111203530000,1192
0,0,,,FRNKLB_9,04111203560000,1183
0,0,,,FRNKLC_1,04111026400000,1239
0,0,,,G-61,04030128500000,339
0,0,,,G-71,04030128510000,238
0,0,,,GDMN_1,04111026420000,1263
0,0,,,GDMN_2,04111026430000,1264
0,0,,,GDMN_3,04111201940000,1121
0,0,,,GDMN_4,04111203090000,1265
0,0,,,GDMN_5,04111203480000,1266
0,0,,,GDMN_6,04111212780000,1133
0,0,,,H-11,04030141470000,94
0,0,,,H-12,04030188720000,96
0,0,,,H-13,04030284590000,3624
0,0,,,H-21,04030134420000,98
0,0,,,H-22,04030284600000,3618
0,0,,,H-31,04030128520000,533
0,0,,,H-32,04030212480000,279
0,0,,,H-33,04030257270000,3507
0,0,,,H-42,04030284610000,3625
0,0,,,H-43,04030284620000,3626
0,0,,,H-51,04030188730000,437
0,0,,,H-52,04030284630000,3628
0,0,,,H-61,04030189350000,438
0,0,,,H-71,04030188740000,523
0,0,,,H-72,04030284650000,3637
0,0,,,H-73,04030284660000,3638
0,0,,,H-74,04030284670000,3636
0,0,,,H-81,04030144310000,487
0,0,,,H41,04030230200000,1024
0,0,,,H75-SI,04030313320000,5172
0,0,,,H76,04030313300000,5126
0,0,,,H82-SI,04030313330000,5173
0,0,,,H83,04030313310000,5125
0,0,,,HANSEN 55-32,04111027940000,5461
0,0,,,HANSEN 56-32,04111200730000,5462
0,0,,,HANSEN 57-32,04111200880000,5463
0,0,,,HANSEN 58-32,04111201960000,5464
0,0,,,HANSEN 65-32,04111002010000,5465
0,0,,,HANSEN 66-32,04111201370000,5466
0,0,,,HANSEN 67-32,04111201450000,5467
0,0,,,HANSEN 68-32,04111202730000,5468
0,0,,,HANSEN 75-32,04111027960000,5469
0,0,,,HANSEN 75-S-32,04111028650000,5426
0,0,,,HANSEN 76-32,04111002000000,5470
0,0,,,HANSEN 77-32,04111201640000,5472
0,0,,,HANSEN 78-32,04111202800000,5471
0,0,,,HANSEN 86-32,04111201300000,5473
0,0,,,HANSEN 88-32,04111202100000,5474
0,0,,,HANSEN-U.S.L. 1,04111027970000,5402
0,0,,,HEDMAN_1,04111026450000,5104
0,0,,,HIGN_11X28,04111214660000,1124
0,0,,,HIGN_12,04111214690000,1139
0,0,,,HIGN_129,04111215080000,1123
0,0,,,HIGN_U76,04111215070000,1122
0,0,,,HOLTON_1,04111206530000,1184
0,0,,,HP SI-36H,04030501880000,8134
0,0,,,HP_SI-10H,04030257900000,5028
0,0,,,HP_SI-11H,04030257910000,5029
0,0,,,HP_SI-12H,04030289090000,5121
0,0,,,HP_SI-13H,04030289100000,5122
0,0,,,HP_SI-16H,04030384640000,5642
0,0,,,HP_SI-17H,04030406530000,5703
0,0,,,HP_SI-1H,04030290120000,5116
0,0,,,HP_SI-20H,04030384650000,5637
0,0,,,HP_SI-26H,04030384660000,5636
0,0,,,HP_SI-27H,04030403620000,5699
0,0,,,HP_SI-2H,04030230390000,5030
0,0,,,HP_SI-30H,04030377760000,5639
0,0,,,HP_SI-31H,04030377770000,5638
0,0,,,HP_SI-331H,04030406550000,5700
0,0,,,HP_SI-33H,04030406540000,5701
0,0,,,HP_SI-35H,04030403630000,5702
0,0,,,HP_SI-38H,04030409270000,5705
0,0,,,HP_SI-3H,04030290130000,5120
0,0,,,HP_SI-42H,04030384670000,5635
0,0,,,HP_SI-4H,04030230410000,5031
0,0,,,HP_SI-54H,04030384680000,5641
0,0,,,HP_SI-55H,04030384690000,5640
0,0,,,HP_SI-5H,04030230420000,5032
0,0,,,HP_SI-73H,04030408800000,5712
0,0,,,HP_SI-7H,04030289080000,5115
0,0,,,HP_SI-8H,04030257890000,5033
0,0,,,HP_TI-1H,04030318460000,5866
0,0,,,HP_TO-31H,04030406520000,5860
0,0,,,HP1,04029351700000,647
0,0,,,HP10,04029351790000,260
0,0,,,HP100R,04030212320000,529
0,0,,,HP101,04029500000000,513
0,0,,,HP102,04029500010000,287
0,0,,,HP102R,04030405140000,5688
0,0,,,HP103,04029530570000,286
0,0,,,HP104,04029581180000,539
0,0,,,HP105,04029581190000,516
0,0,,,HP105R,04030377720000,5698
0,0,,,HP106 P&A,04029581200000,275
0,0,,,HP107,04029627100000,262
0,0,,,HP108,04029627110000,272
0,0,,,HP109,04029627120000,277
0,0,,,HP10R,04030403520000,5694
0,0,,,HP11,04029351800000,649
0,0,,,HP110 TO,04029627130000,5859
0,0,,,HP111,04029627140000,426
0,0,,,HP112,04029648250000,493
0,0,,,HP113,04029648260000,498
0,0,,,HP114,04029648270000,318
0,0,,,HP115,04029648280000,320
0,0,,,HP116,04029648290000,252
0,0,,,HP117,04029648300000,336
0,0,,,HP118,04029648310000,310
0,0,,,HP119,04029648320000,317
0,0,,,HP12,04029292720000,651
0,0,,,HP120,04029648330000,8297
0,0,,,HP121,04029648340000,518
0,0,,,HP122,04029648350000,530
0,0,,,HP123,04029648360000,527
0,0,,,HP124,04029648370000,436
0,0,,,HP124R,04030257290000,3548
0,0,,,HP125,04029648380000,350
0,0,,,HP126,04029648390000,370
0,0,,,HP127,04029704670000,424
0,0,,,HP128,04029704680000,439
0,0,,,HP129,04029704690000,355
0,0,,,HP13,04029351810000,381
0,0,,,HP131R,04030212330000,289
0,0,,,HP132,04029744110000,494
0,0,,,HP133,04029743130000,458
0,0,,,HP134,04029744120000,466
0,0,,,HP135,04029744130000,462
0,0,,,HP136,04029856590000,412
0,0,,,HP137,04029777700000,457
0,0,,,HP138,04029777710000,461
0,0,,,HP139,04029777720000,411
0,0,,,HP140,04029777730000,417
0,0,,,HP141,04029777740000,446
0,0,,,HP142,04029856600000,469
0,0,,,HP143,04029856610000,477
0,0,,,HP144,04030161990000,550
0,0,,,HP145,04030161930000,549
0,0,,,HP146,04030161980000,548
0,0,,,HP147,04030161970000,425
0,0,,,HP148,04030161960000,255
0,0,,,HP149,04030168690000,547
0,0,,,HP14R,04030288810000,5111
0,0,,,HP15,04029351830000,481
0,0,,,HP150,04030168700000,546
0,0,,,HP151,04029580800000,501
0,0,,,HP152,04029581210000,380
0,0,,,HP153,04030078800000,406
0,0,,,HP154,04030079220000,444
0,0,,,HP155,04030079210000,297
0,0,,,HP156,04030079200000,1117
0,0,,,HP157,04030079190000,503
0,0,,,HP158,04030124150000,473
0,0,,,HP159,04030128450000,385
0,0,,,HP16,04029351840000,365
0,0,,,HP160,04030128460000,476
0,0,,,HP161,04030128470000,360
0,0,,,HP162,04030128480000,371
0,0,,,HP163,04030128490000,387
0,0,,,HP164,04030131580000,372
0,0,,,HP165,04030131450000,254
0,0,,,HP166,04030131590000,284
0,0,,,HP167,04030134470000,455
0,0,,,HP168,04030134440000,511
0,0,,,HP169,04030134430000,402
0,0,,,HP17 P&A,04029351850000,5865
0,0,,,HP170,04030134450000,382
0,0,,,HP171,04030134460000,367
0,0,,,HP172,04030141480000,483
0,0,,,HP173,04030141490000,471
0,0,,,HP174,04030141500000,362
0,0,,,HP175,04030141510000,475
0,0,,,HP176,04030141520000,459
0,0,,,HP177,04030141530000,479
0,0,,,HP178,04030141540000,463
0,0,,,HP179,04030184050000,655
0,0,,,HP179R,04030212340000,257
0,0,,,HP18,04029351860000,499
0,0,,,HP180,04030141550000,413
0,0,,,HP181,04030184060000,491
0,0,,,HP182,04030184070000,528
0,0,,,HP183,04030141560000,359
0,0,,,HP184,04030141570000,269
0,0,,,HP185,04030141580000,274
0,0,,,HP186,04030141590000,401
0,0,,,HP187,04030141600000,445
0,0,,,HP188,04030141610000,465
0,0,,,HP189,04030169680000,544
0,0,,,HP19,04029235510000,656
0,0,,,HP190,04030168810000,545
0,0,,,HP191,04030168820000,251
0,0,,,HP192,04030168830000,441
0,0,,,HP193,04030168710000,240
0,0,,,HP194,04030168720000,267
0,0,,,HP195,04030168730000,514
0,0,,,HP196,04030168840000,261
0,0,,,HP197,04030184030000,489
0,0,,,HP198,04030184080000,419
0,0,,,HP199,04030184090000,508
0,0,,,HP2,04029351710000,504
0,0,,,HP20,04029334970000,1202
0,0,,,HP200,04030184040000,542
0,0,,,HP201,04030184100000,342
0,0,,,HP202,04030184110000,247
0,0,,,HP203,04030184120000,556
0,0,,,HP204,04030188690000,352
0,0,,,HP205,04030189360000,467
0,0,,,HP206,04030199720000,266
0,0,,,HP207,04030199730000,384
0,0,,,HP208,04030197860000,311
0,0,,,HP20R,04030212270000,386
0,0,,,HP210,04030197880000,285
0,0,,,HP211,04030197890000,543
0,0,,,HP212,04030197900000,490
0,0,,,HP213,04030199740000,440
0,0,,,HP214,04030212220000,480
0,0,,,HP215,04030230310000,3560
0,0,,,HP216,04030230320000,3578
0,0,,,HP217,04030212230000,256
0,0,,,HP219,04030230330000,3550
0,0,,,HP21R,04030212280000,276
0,0,,,HP22,04029351880000,364
0,0,,,HP221,04030288790000,662
0,0,,,HP222,04030212240000,343
0,0,,,HP223,04030212250000,241
0,0,,,HP224,04030288800000,5105
0,0,,,HP225,04030212260000,418
0,0,,,HP226,04030218660000,460
0,0,,,HP227,04030257950000,3552
0,0,,,HP228,04030257960000,3568
0,0,,,HP229,04030257970000,3551
0,0,,,HP22R,04030455710000,5801
0,0,,,HP23,04029351890000,1014
0,0,,,HP230,04030328260000,5214
0,0,,,HP231,04030328270000,5218
0,0,,,HP232,04030328280000,5215
0,0,,,HP233,04030328290000,5228
0,0,,,HP234,04030328300000,5230
0,0,,,HP235,04030328310000,5229
0,0,,,HP236,04030328320000,5219
0,0,,,HP237,04030455730000,5793
0,0,,,HP238,04030455740000,5803
0,0,,,HP23R,04030212290000,496
0,0,,,HP24,04029351900000,665
0,0,,,HP242,04030500160000,8136
0,0,,,HP243,04030504710000,8150
0,0,,,HP245,04030377550000,5692
0,0,,,HP246,04030377560000,5689
0,0,,,HP247,04030406400000,5693
0,0,,,HP249,04030500170000,8137
0,0,,,HP25,04029351910000,666
0,0,,,HP26,04029351920000,366
0,0,,,HP26R,04030288820000,5103
0,0,,,HP27,04029351930000,361
0,0,,,HP27R,04030455720000,5802
0,0,,,HP28,04029351940000,356
0,0,,,HP28R,04030377180000,5687
0,0,,,HP29,04029351950000,506
0,0,,,HP3,04029351720000,667
0,0,,,HP30,04029351960000,351
0,0,,,HP31,04029014420000,509
0,0,,,HP32,04029418030000,409
0,0,,,HP33,04029418920000,482
0,0,,,HP34,04029418040000,474
0,0,,,HP35,04029419380000,354
0,0,,,HP36,04029434890000,349
0,0,,,HP37,04029434900000,517
0,0,,,HP38,04029434910000,507
0,0,,,HP39,04029450550000,512
0,0,,,HP4,04029351730000,668
0,0,,,HP40 TO,04029450560000,5856
0,0,,,HP41R,04030212300000,259
0,0,,,HP42,04029450580000,264
0,0,,,HP43,04029451170000,478
0,0,,,HP44,04029451180000,414
0,0,,,HP45,04029472360000,249
0,0,,,HP46,04029464120000,400
0,0,,,HP46R,04030405120000,5686
0,0,,,HP47,04029464130000,470
0,0,,,HP48,04029474550000,403
0,0,,,HP49,04029474560000,270
0,0,,,HP5,04029351740000,669
0,0,,,HP50,04029474570000,265
0,0,,,HP503,04030184130000,526
0,0,,,HP505,04030184140000,303
0,0,,,HP506,04030274910000,3570
0,0,,,HP507,04030184150000,296
0,0,,,HP50R,04030288830000,5106
0,0,,,HP51,04029351970000,670
0,0,,,HP511,04030455750000,5794
0,0,,,HP512,04030455760000,5792
0,0,,,HP52,04029351980000,671
0,0,,,HP53,04029351990000,531
0,0,,,HP56,04029352020000,379
0,0,,,HP56R,04030230340000,3549
0,0,,,HP57,04029352030000,5092
0,0,,,HP59,04029352050000,5857
0,0,,,HP60,04029352060000,672
0,0,,,HP61,04029352070000,673
0,0,,,HP62,04029334960000,348
0,0,,,HP63,04029352080000,435
0,0,,,HP63R,04030377200000,5684
0,0,,,HP64,04029352090000,5093
0,0,,,HP65,04029352100000,407
0,0,,,HP66,04029352110000,674
